,t-5,t-4,t-3,t-2,t-1,target
38289,22.99,31.69,26.72,29.83,29.2,29.2
38290,31.69,26.72,29.83,29.2,29.2,31.07
38291,26.72,29.83,29.2,29.2,31.07,31.07
38292,29.83,29.2,29.2,31.07,31.07,29.83
38293,29.2,29.2,31.07,31.07,29.83,31.07
38294,29.2,31.07,31.07,29.83,31.07,29.83
38295,31.07,31.07,29.83,31.07,29.83,29.2
38296,31.07,29.83,31.07,29.83,29.2,29.83
38297,29.83,31.07,29.83,29.2,29.83,29.2
38298,31.07,29.83,29.2,29.83,29.2,31.69
38299,29.83,29.2,29.83,29.2,31.69,29.2
38300,29.2,29.83,29.2,31.69,29.2,27.96
38301,29.83,29.2,31.69,29.2,27.96,29.2
38302,29.2,31.69,29.2,27.96,29.2,29.83
38303,31.69,29.2,27.96,29.2,29.83,29.2
38304,29.2,27.96,29.2,29.83,29.2,29.83
38305,27.96,29.2,29.83,29.2,29.83,31.07
38306,29.2,29.83,29.2,29.83,31.07,29.83
38307,29.83,29.2,29.83,31.07,29.83,29.83
38308,29.2,29.83,31.07,29.83,29.83,29.83
38309,29.83,31.07,29.83,29.83,29.83,31.07
38310,31.07,29.83,29.83,29.83,31.07,29.2
38311,29.83,29.83,29.83,31.07,29.2,29.83
38312,29.83,29.83,31.07,29.2,29.83,31.69
38313,29.83,31.07,29.2,29.83,31.69,29.2
38314,31.07,29.2,29.83,31.69,29.2,31.69
38315,29.2,29.83,31.69,29.2,31.69,27.96
38316,29.83,31.69,29.2,31.69,27.96,29.2
38317,31.69,29.2,31.69,27.96,29.2,29.2
38318,29.2,31.69,27.96,29.2,29.2,31.69
38319,31.69,27.96,29.2,29.2,31.69,29.2
38320,27.96,29.2,29.2,31.69,29.2,29.83
38321,29.2,29.2,31.69,29.2,29.83,29.83
38322,29.2,31.69,29.2,29.83,29.83,24.23
38323,31.69,29.2,29.83,29.83,24.23,31.07
38324,29.2,29.83,29.83,24.23,31.07,29.83
38325,29.83,29.83,24.23,31.07,29.83,29.2
38326,29.83,24.23,31.07,29.83,29.2,29.83
38327,24.23,31.07,29.83,29.2,29.83,31.07
38328,31.07,29.83,29.2,29.83,31.07,29.83
38329,29.83,29.2,29.83,31.07,29.83,29.2
38330,29.2,29.83,31.07,29.83,29.2,29.2
38331,29.83,31.07,29.83,29.2,29.2,29.83
38332,31.07,29.83,29.2,29.2,29.83,29.2
38333,29.83,29.2,29.2,29.83,29.2,31.07
38334,29.2,29.2,29.83,29.2,31.07,29.83
38335,29.2,29.83,29.2,31.07,29.83,26.72
38336,29.83,29.2,31.07,29.83,26.72,29.83
38337,29.2,31.07,29.83,26.72,29.83,31.07
38338,31.07,29.83,26.72,29.83,31.07,31.07
38339,29.83,26.72,29.83,31.07,31.07,29.2
38340,26.72,29.83,31.07,31.07,29.2,31.07
38341,29.83,31.07,31.07,29.2,31.07,29.2
38342,31.07,31.07,29.2,31.07,29.2,29.2
38343,31.07,29.2,31.07,29.2,29.2,29.83
38344,29.2,31.07,29.2,29.2,29.83,32.93
38345,31.07,29.2,29.2,29.83,32.93,31.69
38346,29.2,29.2,29.83,32.93,31.69,34.18
38347,29.2,29.83,32.93,31.69,34.18,32.93
38348,29.83,32.93,31.69,34.18,32.93,32.93
38349,32.93,31.69,34.18,32.93,32.93,27.96
38350,31.69,34.18,32.93,32.93,27.96,29.83
38351,34.18,32.93,32.93,27.96,29.83,31.69
38352,32.93,32.93,27.96,29.83,31.69,31.69
38353,32.93,27.96,29.83,31.69,31.69,32.93
38354,27.96,29.83,31.69,31.69,32.93,31.69
38355,29.83,31.69,31.69,32.93,31.69,34.18
38356,31.69,31.69,32.93,31.69,34.18,31.69
38357,31.69,32.93,31.69,34.18,31.69,31.69
38358,32.93,31.69,34.18,31.69,31.69,4.97
38359,31.69,34.18,31.69,31.69,4.97,6.21
38360,34.18,31.69,31.69,4.97,6.21,34.18
38361,31.69,31.69,4.97,6.21,34.18,32.93
38362,31.69,4.97,6.21,34.18,32.93,31.69
38363,4.97,6.21,34.18,32.93,31.69,31.69
38364,6.21,34.18,32.93,31.69,31.69,34.18
38365,34.18,32.93,31.69,31.69,34.18,32.93
38366,32.93,31.69,31.69,34.18,32.93,34.8
38367,31.69,31.69,34.18,32.93,34.8,31.69
38368,31.69,34.18,32.93,34.8,31.69,31.69
38369,34.18,32.93,34.8,31.69,31.69,32.93
38370,32.93,34.8,31.69,31.69,32.93,32.93
38371,34.8,31.69,31.69,32.93,32.93,31.69
38372,31.69,31.69,32.93,32.93,31.69,34.18
38373,31.69,32.93,32.93,31.69,34.18,34.18
38374,32.93,32.93,31.69,34.18,34.18,32.93
38375,32.93,31.69,34.18,34.18,32.93,32.93
38376,31.69,34.18,34.18,32.93,32.93,31.69
38377,34.18,34.18,32.93,32.93,31.69,31.69
38378,34.18,32.93,32.93,31.69,31.69,32.93
38379,32.93,32.93,31.69,31.69,32.93,32.93
38380,32.93,31.69,31.69,32.93,32.93,31.69
38381,31.69,31.69,32.93,32.93,31.69,31.69
38382,31.69,32.93,32.93,31.69,31.69,34.8
38383,32.93,32.93,31.69,31.69,34.8,32.93
38384,32.93,31.69,31.69,34.8,32.93,32.93
38385,31.69,31.69,34.8,32.93,32.93,32.93
38386,31.69,34.8,32.93,32.93,32.93,34.18
38387,34.8,32.93,32.93,32.93,34.18,31.69
38388,32.93,32.93,32.93,34.18,31.69,32.93
38389,32.93,32.93,34.18,31.69,32.93,32.93
38390,32.93,34.18,31.69,32.93,32.93,31.69
38391,34.18,31.69,32.93,32.93,31.69,31.69
38392,31.69,32.93,32.93,31.69,31.69,34.8
38393,32.93,32.93,31.69,31.69,34.8,34.8
38394,32.93,31.69,31.69,34.8,34.8,34.8
38395,31.69,31.69,34.8,34.8,34.8,34.8
38396,31.69,34.8,34.8,34.8,34.8,32.93
38397,34.8,34.8,34.8,34.8,32.93,32.93
38398,34.8,34.8,34.8,32.93,32.93,34.18
38399,34.8,34.8,32.93,32.93,34.18,34.8
38400,34.8,32.93,32.93,34.18,34.8,34.8
38401,32.93,32.93,34.18,34.8,34.8,34.18
38402,32.93,34.18,34.8,34.8,34.18,34.18
38403,34.18,34.8,34.8,34.18,34.18,34.18
38404,34.8,34.8,34.18,34.18,34.18,34.18
38405,34.8,34.18,34.18,34.18,34.18,31.69
38406,34.18,34.18,34.18,34.18,31.69,34.18
38407,34.18,34.18,34.18,31.69,34.18,34.18
38408,34.18,34.18,31.69,34.18,34.18,34.8
38409,34.18,31.69,34.18,34.18,34.8,34.8
38410,31.69,34.18,34.18,34.8,34.8,34.8
38411,34.18,34.18,34.8,34.8,34.8,32.93
38412,34.18,34.8,34.8,34.8,32.93,31.69
38413,34.8,34.8,34.8,32.93,31.69,34.18
38414,34.8,34.8,32.93,31.69,34.18,34.8
38415,34.8,32.93,31.69,34.18,34.8,34.8
38416,32.93,31.69,34.18,34.8,34.8,42.87
38417,31.69,34.18,34.8,34.8,42.87,34.8
38418,34.18,34.8,34.8,42.87,34.8,34.8
38419,34.8,34.8,42.87,34.8,34.8,36.04
38420,34.8,42.87,34.8,34.8,36.04,29.2
38421,42.87,34.8,34.8,36.04,29.2,37.28
38422,34.8,34.8,36.04,29.2,37.28,34.8
38423,34.8,36.04,29.2,37.28,34.8,37.28
38424,36.04,29.2,37.28,34.8,37.28,32.93
38425,29.2,37.28,34.8,37.28,32.93,34.18
38426,37.28,34.8,37.28,32.93,34.18,34.18
38427,34.8,37.28,32.93,34.18,34.18,34.18
38428,37.28,32.93,34.18,34.18,34.18,32.93
38429,32.93,34.18,34.18,34.18,32.93,34.18
38430,34.18,34.18,34.18,32.93,34.18,31.69
38431,34.18,34.18,32.93,34.18,31.69,26.1
38432,34.18,32.93,34.18,31.69,26.1,29.83
38433,32.93,34.18,31.69,26.1,29.83,31.69
38434,34.18,31.69,26.1,29.83,31.69,24.23
38435,31.69,26.1,29.83,31.69,24.23,19.88
38436,26.1,29.83,31.69,24.23,19.88,18.02
38437,29.83,31.69,24.23,19.88,18.02,16.16
38438,31.69,24.23,19.88,18.02,16.16,18.02
38439,24.23,19.88,18.02,16.16,18.02,18.02
38440,19.88,18.02,16.16,18.02,18.02,22.99
38441,18.02,16.16,18.02,18.02,22.99,31.69
38442,16.16,18.02,18.02,22.99,31.69,29.83
38443,18.02,18.02,22.99,31.69,29.83,26.72
38444,18.02,22.99,31.69,29.83,26.72,29.83
38445,22.99,31.69,29.83,26.72,29.83,31.07
38446,31.69,29.83,26.72,29.83,31.07,29.83
38447,29.83,26.72,29.83,31.07,29.83,29.2
38448,26.72,29.83,31.07,29.83,29.2,29.83
38449,29.83,31.07,29.83,29.2,29.83,31.07
38450,31.07,29.83,29.2,29.83,31.07,29.83
38451,29.83,29.2,29.83,31.07,29.83,31.69
38452,29.2,29.83,31.07,29.83,31.69,27.96
38453,29.83,31.07,29.83,31.69,27.96,31.69
38454,31.07,29.83,31.69,27.96,31.69,29.83
38455,29.83,31.69,27.96,31.69,29.83,29.83
38456,31.69,27.96,31.69,29.83,29.83,29.2
38457,27.96,31.69,29.83,29.83,29.2,29.83
38458,31.69,29.83,29.83,29.2,29.83,29.83
38459,29.83,29.83,29.2,29.83,29.83,29.83
38460,29.83,29.2,29.83,29.83,29.83,31.07
38461,29.2,29.83,29.83,29.83,31.07,24.23
38462,29.83,29.83,29.83,31.07,24.23,26.72
38463,29.83,29.83,31.07,24.23,26.72,27.96
38464,29.83,31.07,24.23,26.72,27.96,24.85
38465,31.07,24.23,26.72,27.96,24.85,24.23
38466,24.23,26.72,27.96,24.85,24.23,18.02
38467,26.72,27.96,24.85,24.23,18.02,21.13
38468,27.96,24.85,24.23,18.02,21.13,21.13
38469,24.85,24.23,18.02,21.13,21.13,29.2
38470,24.23,18.02,21.13,21.13,29.2,26.72
38471,18.02,21.13,21.13,29.2,26.72,24.85
38472,21.13,21.13,29.2,26.72,24.85,24.23
38473,21.13,29.2,26.72,24.85,24.23,32.93
38474,29.2,26.72,24.85,24.23,32.93,32.93
38475,26.72,24.85,24.23,32.93,32.93,31.69
38476,24.85,24.23,32.93,32.93,31.69,29.83
38477,24.23,32.93,32.93,31.69,29.83,29.83
38478,32.93,32.93,31.69,29.83,29.83,29.83
38479,32.93,31.69,29.83,29.83,29.83,31.69
38480,31.69,29.83,29.83,29.83,31.69,29.2
38481,29.83,29.83,29.83,31.69,29.2,26.72
38482,29.83,29.83,31.69,29.2,26.72,27.96
38483,29.83,31.69,29.2,26.72,27.96,27.96
38484,31.69,29.2,26.72,27.96,27.96,29.83
38485,29.2,26.72,27.96,27.96,29.83,24.85
38486,26.72,27.96,27.96,29.83,24.85,24.85
38487,27.96,27.96,29.83,24.85,24.85,29.83
38488,27.96,29.83,24.85,24.85,29.83,29.83
38489,29.83,24.85,24.85,29.83,29.83,29.83
38490,24.85,24.85,29.83,29.83,29.83,29.2
38491,24.85,29.83,29.83,29.83,29.2,29.83
38492,29.83,29.83,29.83,29.2,29.83,26.72
38493,29.83,29.83,29.2,29.83,26.72,29.2
38494,29.83,29.2,29.83,26.72,29.2,29.83
38495,29.2,29.83,26.72,29.2,29.83,29.2
38496,29.83,26.72,29.2,29.83,29.2,31.69
38497,26.72,29.2,29.83,29.2,31.69,31.07
38498,29.2,29.83,29.2,31.69,31.07,29.83
38499,29.83,29.2,31.69,31.07,29.83,31.69
38500,29.2,31.69,31.07,29.83,31.69,31.69
38501,31.69,31.07,29.83,31.69,31.69,27.96
38502,31.07,29.83,31.69,31.69,27.96,29.83
38503,29.83,31.69,31.69,27.96,29.83,29.83
38504,31.69,31.69,27.96,29.83,29.83,29.83
38505,31.69,27.96,29.83,29.83,29.83,31.69
38506,27.96,29.83,29.83,29.83,31.69,29.2
38507,29.83,29.83,29.83,31.69,29.2,29.2
38508,29.83,29.83,31.69,29.2,29.2,27.96
38509,29.83,31.69,29.2,29.2,27.96,29.2
38510,31.69,29.2,29.2,27.96,29.2,29.83
38511,29.2,29.2,27.96,29.2,29.83,29.2
38512,29.2,27.96,29.2,29.83,29.2,29.83
38513,27.96,29.2,29.83,29.2,29.83,29.2
38514,29.2,29.83,29.2,29.83,29.2,21.75
38515,29.83,29.2,29.83,29.2,21.75,29.83
38516,29.2,29.83,29.2,21.75,29.83,29.83
38517,29.83,29.2,21.75,29.83,29.83,29.83
38518,29.2,21.75,29.83,29.83,29.83,29.2
38519,21.75,29.83,29.83,29.83,29.2,27.96
38520,29.83,29.83,29.83,29.2,27.96,42.25
38521,29.83,29.83,29.2,27.96,42.25,31.69
38522,29.83,29.2,27.96,42.25,31.69,29.83
38523,29.2,27.96,42.25,31.69,29.83,34.8
38524,27.96,42.25,31.69,29.83,34.8,34.18
38525,42.25,31.69,29.83,34.8,34.18,22.99
38526,31.69,29.83,34.8,34.18,22.99,19.26
38527,29.83,34.8,34.18,22.99,19.26,19.88
38528,34.8,34.18,22.99,19.26,19.88,27.96
38529,34.18,22.99,19.26,19.88,27.96,29.83
38530,22.99,19.26,19.88,27.96,29.83,27.96
38531,19.26,19.88,27.96,29.83,27.96,26.72
38532,19.88,27.96,29.83,27.96,26.72,27.96
38533,27.96,29.83,27.96,26.72,27.96,26.72
38534,29.83,27.96,26.72,27.96,26.72,26.72
38535,27.96,26.72,27.96,26.72,26.72,24.85
38536,26.72,27.96,26.72,26.72,24.85,29.83
38537,27.96,26.72,26.72,24.85,29.83,29.2
38538,26.72,26.72,24.85,29.83,29.2,27.96
38539,26.72,24.85,29.83,29.2,27.96,27.96
38540,24.85,29.83,29.2,27.96,27.96,29.2
38541,29.83,29.2,27.96,27.96,29.2,24.85
38542,29.2,27.96,27.96,29.2,24.85,29.2
38543,27.96,27.96,29.2,24.85,29.2,21.13
38544,27.96,29.2,24.85,29.2,21.13,22.99
38545,29.2,24.85,29.2,21.13,22.99,29.2
38546,24.85,29.2,21.13,22.99,29.2,29.83
38547,29.2,21.13,22.99,29.2,29.83,31.07
38548,21.13,22.99,29.2,29.83,31.07,31.07
38549,22.99,29.2,29.83,31.07,31.07,31.07
38550,29.2,29.83,31.07,31.07,31.07,31.69
38551,29.83,31.07,31.07,31.07,31.69,31.07
38552,31.07,31.07,31.07,31.69,31.07,31.69
38553,31.07,31.07,31.69,31.07,31.69,32.93
38554,31.07,31.69,31.07,31.69,32.93,29.83
38555,31.69,31.07,31.69,32.93,29.83,31.69
38556,31.07,31.69,32.93,29.83,31.69,29.83
38557,31.69,32.93,29.83,31.69,29.83,31.69
38558,32.93,29.83,31.69,29.83,31.69,31.07
38559,29.83,31.69,29.83,31.69,31.07,31.07
38560,31.69,29.83,31.69,31.07,31.07,31.07
38561,29.83,31.69,31.07,31.07,31.07,31.69
38562,31.69,31.07,31.07,31.07,31.69,31.69
38563,31.07,31.07,31.07,31.69,31.69,29.2
38564,31.07,31.07,31.69,31.69,29.2,29.83
38565,31.07,31.69,31.69,29.2,29.83,31.07
38566,31.69,31.69,29.2,29.83,31.07,27.96
38567,31.69,29.2,29.83,31.07,27.96,31.69
38568,29.2,29.83,31.07,27.96,31.69,31.07
38569,29.83,31.07,27.96,31.69,31.07,31.07
38570,31.07,27.96,31.69,31.07,31.07,29.2
38571,27.96,31.69,31.07,31.07,29.2,34.8
38572,31.69,31.07,31.07,29.2,34.8,31.69
38573,31.07,31.07,29.2,34.8,31.69,31.07
38574,31.07,29.2,34.8,31.69,31.07,32.93
38575,29.2,34.8,31.69,31.07,32.93,29.83
38576,34.8,31.69,31.07,32.93,29.83,31.69
38577,31.69,31.07,32.93,29.83,31.69,22.99
38578,31.07,32.93,29.83,31.69,22.99,29.2
38579,32.93,29.83,31.69,22.99,29.2,29.2
38580,29.83,31.69,22.99,29.2,29.2,27.96
38581,31.69,22.99,29.2,29.2,27.96,29.2
38582,22.99,29.2,29.2,27.96,29.2,29.83
38583,29.2,29.2,27.96,29.2,29.83,29.2
38584,29.2,27.96,29.2,29.83,29.2,31.69
38585,27.96,29.2,29.83,29.2,31.69,31.69
38586,29.2,29.83,29.2,31.69,31.69,29.83
38587,29.83,29.2,31.69,31.69,29.83,29.2
38588,29.2,31.69,31.69,29.83,29.2,26.72
38589,31.69,31.69,29.83,29.2,26.72,29.83
38590,31.69,29.83,29.2,26.72,29.83,29.83
38591,29.83,29.2,26.72,29.83,29.83,31.69
38592,29.2,26.72,29.83,29.83,31.69,29.83
38593,26.72,29.83,29.83,31.69,29.83,29.83
38594,29.83,29.83,31.69,29.83,29.83,31.69
38595,29.83,31.69,29.83,29.83,31.69,31.07
38596,31.69,29.83,29.83,31.69,31.07,31.07
38597,29.83,29.83,31.69,31.07,31.07,4.97
38598,29.83,31.69,31.07,31.07,4.97,31.69
38599,31.69,31.07,31.07,4.97,31.69,29.2
38600,31.07,31.07,4.97,31.69,29.2,29.83
38601,31.07,4.97,31.69,29.2,29.83,27.96
38602,4.97,31.69,29.2,29.83,27.96,6.84
38603,31.69,29.2,29.83,27.96,6.84,29.83
38604,29.2,29.83,27.96,6.84,29.83,29.2
38605,29.83,27.96,6.84,29.83,29.2,29.83
38606,27.96,6.84,29.83,29.2,29.83,29.2
38607,6.84,29.83,29.2,29.83,29.2,29.2
38608,29.83,29.2,29.83,29.2,29.2,31.07
38609,29.2,29.83,29.2,29.2,31.07,29.83
38610,29.83,29.2,29.2,31.07,29.83,29.83
38611,29.2,29.2,31.07,29.83,29.83,29.2
38612,29.2,31.07,29.83,29.83,29.2,29.2
38613,31.07,29.83,29.83,29.2,29.2,29.2
38614,29.83,29.83,29.2,29.2,29.2,29.2
38615,29.83,29.2,29.2,29.2,29.2,29.2
38616,29.2,29.2,29.2,29.2,29.2,29.2
38617,29.2,29.2,29.2,29.2,29.2,29.83
38618,29.2,29.2,29.2,29.2,29.83,29.2
38619,29.2,29.2,29.2,29.83,29.2,31.69
38620,29.2,29.2,29.83,29.2,31.69,29.2
38621,29.2,29.83,29.2,31.69,29.2,31.07
38622,29.83,29.2,31.69,29.2,31.07,29.2
38623,29.2,31.69,29.2,31.07,29.2,31.07
38624,31.69,29.2,31.07,29.2,31.07,29.2
38625,29.2,31.07,29.2,31.07,29.2,31.69
38626,31.07,29.2,31.07,29.2,31.69,29.2
38627,29.2,31.07,29.2,31.69,29.2,31.07
38628,31.07,29.2,31.69,29.2,31.07,29.83
38629,29.2,31.69,29.2,31.07,29.83,31.07
38630,31.69,29.2,31.07,29.83,31.07,29.2
38631,29.2,31.07,29.83,31.07,29.2,31.69
38632,31.07,29.83,31.07,29.2,31.69,36.04
38633,29.83,31.07,29.2,31.69,36.04,31.69
38634,31.07,29.2,31.69,36.04,31.69,32.93
38635,29.2,31.69,36.04,31.69,32.93,29.2
38636,31.69,36.04,31.69,32.93,29.2,31.07
38637,36.04,31.69,32.93,29.2,31.07,31.07
38638,31.69,32.93,29.2,31.07,31.07,31.69
38639,32.93,29.2,31.07,31.07,31.69,31.69
38640,29.2,31.07,31.07,31.69,31.69,29.83
38641,31.07,31.07,31.69,31.69,29.83,29.83
38642,31.07,31.69,31.69,29.83,29.83,31.69
38643,31.69,31.69,29.83,29.83,31.69,31.69
38644,31.69,29.83,29.83,31.69,31.69,3.73
38645,29.83,29.83,31.69,31.69,3.73,6.84
38646,29.83,31.69,31.69,3.73,6.84,32.93
38647,31.69,31.69,3.73,6.84,32.93,31.07
38648,31.69,3.73,6.84,32.93,31.07,32.93
38649,3.73,6.84,32.93,31.07,32.93,31.69
38650,6.84,32.93,31.07,32.93,31.69,34.18
38651,32.93,31.07,32.93,31.69,34.18,32.93
38652,31.07,32.93,31.69,34.18,32.93,34.18
38653,32.93,31.69,34.18,32.93,34.18,34.18
38654,31.69,34.18,32.93,34.18,34.18,31.07
38655,34.18,32.93,34.18,34.18,31.07,31.69
38656,32.93,34.18,34.18,31.07,31.69,32.93
38657,34.18,34.18,31.07,31.69,32.93,31.69
38658,34.18,31.07,31.69,32.93,31.69,34.18
38659,31.07,31.69,32.93,31.69,34.18,31.69
38660,31.69,32.93,31.69,34.18,31.69,32.93
38661,32.93,31.69,34.18,31.69,32.93,31.69
38662,31.69,34.18,31.69,32.93,31.69,31.69
38663,34.18,31.69,32.93,31.69,31.69,31.69
38664,31.69,32.93,31.69,31.69,31.69,32.93
38665,32.93,31.69,31.69,31.69,32.93,34.8
38666,31.69,31.69,31.69,32.93,34.8,32.93
38667,31.69,31.69,32.93,34.8,32.93,31.07
38668,31.69,32.93,34.8,32.93,31.07,31.69
38669,32.93,34.8,32.93,31.07,31.69,34.8
38670,34.8,32.93,31.07,31.69,34.8,34.18
38671,32.93,31.07,31.69,34.8,34.18,34.18
38672,31.07,31.69,34.8,34.18,34.18,34.8
38673,31.69,34.8,34.18,34.18,34.8,34.18
38674,34.8,34.18,34.18,34.8,34.18,32.93
38675,34.18,34.18,34.8,34.18,32.93,31.69
38676,34.18,34.8,34.18,32.93,31.69,31.69
38677,34.8,34.18,32.93,31.69,31.69,32.93
38678,34.18,32.93,31.69,31.69,32.93,34.18
38679,32.93,31.69,31.69,32.93,34.18,34.18
38680,31.69,31.69,32.93,34.18,34.18,34.18
38681,31.69,32.93,34.18,34.18,34.18,31.69
38682,32.93,34.18,34.18,34.18,31.69,31.69
38683,34.18,34.18,34.18,31.69,31.69,34.8
38684,34.18,34.18,31.69,31.69,34.8,34.18
38685,34.18,31.69,31.69,34.8,34.18,34.18
38686,31.69,31.69,34.8,34.18,34.18,34.8
38687,31.69,34.8,34.18,34.18,34.8,32.93
38688,34.8,34.18,34.18,34.8,32.93,32.93
38689,34.18,34.18,34.8,32.93,32.93,32.93
38690,34.18,34.8,32.93,32.93,32.93,34.18
38691,34.8,32.93,32.93,32.93,34.18,32.93
38692,32.93,32.93,32.93,34.18,32.93,34.18
38693,32.93,32.93,34.18,32.93,34.18,34.18
38694,32.93,34.18,32.93,34.18,34.18,34.8
38695,34.18,32.93,34.18,34.18,34.8,34.8
38696,32.93,34.18,34.18,34.8,34.8,60.89
38697,34.18,34.18,34.8,34.8,60.89,34.18
38698,34.18,34.8,34.8,60.89,34.18,34.18
38699,34.8,34.8,60.89,34.18,34.18,34.18
38700,34.8,60.89,34.18,34.18,34.18,32.93
38701,60.89,34.18,34.18,34.18,32.93,34.18
38702,34.18,34.18,34.18,32.93,34.18,32.93
38703,34.18,34.18,32.93,34.18,32.93,36.04
38704,34.18,32.93,34.18,32.93,36.04,34.8
38705,32.93,34.18,32.93,36.04,34.8,34.18
38706,34.18,32.93,36.04,34.8,34.18,34.8
38707,32.93,36.04,34.8,34.18,34.8,34.8
38708,36.04,34.8,34.18,34.8,34.8,34.8
38709,34.8,34.18,34.8,34.8,34.8,34.18
38710,34.18,34.8,34.8,34.8,34.18,29.83
38711,34.8,34.8,34.8,34.18,29.83,34.18
38712,34.8,34.8,34.18,29.83,34.18,34.8
38713,34.8,34.18,29.83,34.18,34.8,34.8
38714,34.18,29.83,34.18,34.8,34.8,36.04
38715,29.83,34.18,34.8,34.8,36.04,34.8
38716,34.18,34.8,34.8,36.04,34.8,34.18
38717,34.8,34.8,36.04,34.8,34.18,31.07
38718,34.8,36.04,34.8,34.18,31.07,29.83
38719,36.04,34.8,34.18,31.07,29.83,31.69
38720,34.8,34.18,31.07,29.83,31.69,26.72
38721,34.18,31.07,29.83,31.69,26.72,21.75
38722,31.07,29.83,31.69,26.72,21.75,26.72
38723,29.83,31.69,26.72,21.75,26.72,26.72
38724,31.69,26.72,21.75,26.72,26.72,16.78
38725,26.72,21.75,26.72,26.72,16.78,14.29
38726,21.75,26.72,26.72,16.78,14.29,14.29
38727,26.72,26.72,16.78,14.29,14.29,13.05
38728,26.72,16.78,14.29,14.29,13.05,14.29
38729,16.78,14.29,14.29,13.05,14.29,14.29
38730,14.29,14.29,13.05,14.29,14.29,18.02
38731,14.29,13.05,14.29,14.29,18.02,16.78
38732,13.05,14.29,14.29,18.02,16.78,16.16
38733,14.29,14.29,18.02,16.78,16.16,14.91
38734,14.29,18.02,16.78,16.16,14.91,16.16
38735,18.02,16.78,16.16,14.91,16.16,18.02
38736,16.78,16.16,14.91,16.16,18.02,26.72
38737,16.16,14.91,16.16,18.02,26.72,24.23
38738,14.91,16.16,18.02,26.72,24.23,26.72
38739,16.16,18.02,26.72,24.23,26.72,22.99
38740,18.02,26.72,24.23,26.72,22.99,22.99
38741,26.72,24.23,26.72,22.99,22.99,22.99
38742,24.23,26.72,22.99,22.99,22.99,24.23
38743,26.72,22.99,22.99,22.99,24.23,19.26
38744,22.99,22.99,22.99,24.23,19.26,19.88
38745,22.99,22.99,24.23,19.26,19.88,14.91
38746,22.99,24.23,19.26,19.88,14.91,11.81
38747,24.23,19.26,19.88,14.91,11.81,11.18
38748,19.26,19.88,14.91,11.81,11.18,18.02
38749,19.88,14.91,11.81,11.18,18.02,18.02
38750,14.91,11.81,11.18,18.02,18.02,14.29
38751,11.81,11.18,18.02,18.02,14.29,14.91
38752,11.18,18.02,18.02,14.29,14.91,16.16
38753,18.02,18.02,14.29,14.91,16.16,18.02
38754,18.02,14.29,14.91,16.16,18.02,19.26
38755,14.29,14.91,16.16,18.02,19.26,16.78
38756,14.91,16.16,18.02,19.26,16.78,8.7
38757,16.16,18.02,19.26,16.78,8.7,6.84
38758,18.02,19.26,16.78,8.7,6.84,8.08
38759,19.26,16.78,8.7,6.84,8.08,6.21
38760,16.78,8.7,6.84,8.08,6.21,8.08
38761,8.7,6.84,8.08,6.21,8.08,8.08
38762,6.84,8.08,6.21,8.08,8.08,6.21
38763,8.08,6.21,8.08,8.08,6.21,27.96
38764,6.21,8.08,8.08,6.21,27.96,29.83
38765,8.08,8.08,6.21,27.96,29.83,29.83
38766,8.08,6.21,27.96,29.83,29.83,31.07
38767,6.21,27.96,29.83,29.83,31.07,29.83
38768,27.96,29.83,29.83,31.07,29.83,29.2
38769,29.83,29.83,31.07,29.83,29.2,29.2
38770,29.83,31.07,29.83,29.2,29.2,29.2
38771,31.07,29.83,29.2,29.2,29.2,34.8
38772,29.83,29.2,29.2,29.2,34.8,29.2
38773,29.2,29.2,29.2,34.8,29.2,24.23
38774,29.2,29.2,34.8,29.2,24.23,29.83
38775,29.2,34.8,29.2,24.23,29.83,29.83
38776,34.8,29.2,24.23,29.83,29.83,26.72
38777,29.2,24.23,29.83,29.83,26.72,29.83
38778,24.23,29.83,29.83,26.72,29.83,29.2
38779,29.83,29.83,26.72,29.83,29.2,27.96
38780,29.83,26.72,29.83,29.2,27.96,29.2
38781,26.72,29.83,29.2,27.96,29.2,29.2
38782,29.83,29.2,27.96,29.2,29.2,31.07
38783,29.2,27.96,29.2,29.2,31.07,27.96
38784,27.96,29.2,29.2,31.07,27.96,29.83
38785,29.2,29.2,31.07,27.96,29.83,29.2
38786,29.2,31.07,27.96,29.83,29.2,29.83
38787,31.07,27.96,29.83,29.2,29.83,29.2
38788,27.96,29.83,29.2,29.83,29.2,29.83
38789,29.83,29.2,29.83,29.2,29.83,26.72
38790,29.2,29.83,29.2,29.83,26.72,29.83
38791,29.83,29.2,29.83,26.72,29.83,29.2
38792,29.2,29.83,26.72,29.83,29.2,27.96
38793,29.83,26.72,29.83,29.2,27.96,27.96
38794,26.72,29.83,29.2,27.96,27.96,29.83
38795,29.83,29.2,27.96,27.96,29.83,27.96
38796,29.2,27.96,27.96,29.83,27.96,27.96
38797,27.96,27.96,29.83,27.96,27.96,24.85
38798,27.96,29.83,27.96,27.96,24.85,29.2
38799,29.83,27.96,27.96,24.85,29.2,11.81
38800,27.96,27.96,24.85,29.2,11.81,6.21
38801,27.96,24.85,29.2,11.81,6.21,3.73
38802,24.85,29.2,11.81,6.21,3.73,3.11
38803,29.2,11.81,6.21,3.73,3.11,3.11
38804,11.81,6.21,3.73,3.11,3.11,3.11
38805,6.21,3.73,3.11,3.11,3.11,3.11
