,t-5,t-4,t-3,t-2,t-1,target
55622,52.2,50.95,45.98,45.98,49.09,47.22
55623,50.95,45.98,45.98,49.09,47.22,49.09
55624,45.98,45.98,49.09,47.22,49.09,47.22
55625,45.98,49.09,47.22,49.09,47.22,52.2
55626,49.09,47.22,49.09,47.22,52.2,50.95
55627,47.22,49.09,47.22,52.2,50.95,49.09
55628,49.09,47.22,52.2,50.95,49.09,52.2
55629,47.22,52.2,50.95,49.09,52.2,52.2
55630,52.2,50.95,49.09,52.2,52.2,49.09
55631,50.95,49.09,52.2,52.2,49.09,47.85
55632,49.09,52.2,52.2,49.09,47.85,45.98
55633,52.2,52.2,49.09,47.85,45.98,45.98
55634,52.2,49.09,47.85,45.98,45.98,39.15
55635,49.09,47.85,45.98,45.98,39.15,32.93
55636,47.85,45.98,45.98,39.15,32.93,34.8
55637,45.98,45.98,39.15,32.93,34.8,42.25
55638,45.98,39.15,32.93,34.8,42.25,41.01
55639,39.15,32.93,34.8,42.25,41.01,42.25
55640,32.93,34.8,42.25,41.01,42.25,41.01
55641,34.8,42.25,41.01,42.25,41.01,37.28
55642,42.25,41.01,42.25,41.01,37.28,47.22
55643,41.01,42.25,41.01,37.28,47.22,47.85
55644,42.25,41.01,37.28,47.22,47.85,47.85
55645,41.01,37.28,47.22,47.85,47.85,44.12
55646,37.28,47.22,47.85,47.85,44.12,49.71
55647,47.22,47.85,47.85,44.12,49.71,49.09
55648,47.85,47.85,44.12,49.71,49.09,49.71
55649,47.85,44.12,49.71,49.09,49.71,47.85
55650,44.12,49.71,49.09,49.71,47.85,47.85
55651,49.71,49.09,49.71,47.85,47.85,47.85
55652,49.09,49.71,47.85,47.85,47.85,44.74
55653,49.71,47.85,47.85,47.85,44.74,50.95
55654,47.85,47.85,47.85,44.74,50.95,52.2
55655,47.85,47.85,44.74,50.95,52.2,52.2
55656,47.85,44.74,50.95,52.2,52.2,52.2
55657,44.74,50.95,52.2,52.2,52.2,50.95
55658,50.95,52.2,52.2,52.2,50.95,52.2
55659,52.2,52.2,52.2,50.95,52.2,52.2
55660,52.2,52.2,50.95,52.2,52.2,52.2
55661,52.2,50.95,52.2,52.2,52.2,50.95
55662,50.95,52.2,52.2,52.2,50.95,52.2
55663,52.2,52.2,52.2,50.95,52.2,52.2
55664,52.2,52.2,50.95,52.2,52.2,55.92
55665,52.2,50.95,52.2,52.2,55.92,55.3
55666,50.95,52.2,52.2,55.92,55.3,54.06
55667,52.2,52.2,55.92,55.3,54.06,55.92
55668,52.2,55.92,55.3,54.06,55.92,57.17
55669,55.92,55.3,54.06,55.92,57.17,55.92
55670,55.3,54.06,55.92,57.17,55.92,54.06
55671,54.06,55.92,57.17,55.92,54.06,55.3
55672,55.92,57.17,55.92,54.06,55.3,54.06
55673,57.17,55.92,54.06,55.3,54.06,57.79
55674,55.92,54.06,55.3,54.06,57.79,59.03
55675,54.06,55.3,54.06,57.79,59.03,57.17
55676,55.3,54.06,57.79,59.03,57.17,57.17
55677,54.06,57.79,59.03,57.17,57.17,59.03
55678,57.79,59.03,57.17,57.17,59.03,55.3
55679,59.03,57.17,57.17,59.03,55.3,57.79
55680,57.17,57.17,59.03,55.3,57.79,57.17
55681,57.17,59.03,55.3,57.79,57.17,58.72
55682,59.03,55.3,57.79,57.17,58.72,60.27
55683,55.3,57.79,57.17,58.72,60.27,57.17
55684,57.79,57.17,58.72,60.27,57.17,59.03
55685,57.17,58.72,60.27,57.17,59.03,60.89
55686,58.72,60.27,57.17,59.03,60.89,60.27
55687,60.27,57.17,59.03,60.89,60.27,57.79
55688,57.17,59.03,60.89,60.27,57.79,59.03
55689,59.03,60.89,60.27,57.79,59.03,57.79
55690,60.89,60.27,57.79,59.03,57.79,62.14
55691,60.27,57.79,59.03,57.79,62.14,57.17
55692,57.79,59.03,57.79,62.14,57.17,57.79
55693,59.03,57.79,62.14,57.17,57.79,60.27
55694,57.79,62.14,57.17,57.79,60.27,60.27
55695,62.14,57.17,57.79,60.27,60.27,60.27
55696,57.17,57.79,60.27,60.27,60.27,62.76
55697,57.79,60.27,60.27,60.27,62.76,62.76
55698,60.27,60.27,60.27,62.76,62.76,62.14
55699,60.27,60.27,62.76,62.76,62.14,64.0
55700,60.27,62.76,62.76,62.14,64.0,60.89
55701,62.76,62.76,62.14,64.0,60.89,60.27
55702,62.76,62.14,64.0,60.89,60.27,59.03
55703,62.14,64.0,60.89,60.27,59.03,59.03
55704,64.0,60.89,60.27,59.03,59.03,60.27
55705,60.89,60.27,59.03,59.03,60.27,60.27
55706,60.27,59.03,59.03,60.27,60.27,60.27
55707,59.03,59.03,60.27,60.27,60.27,52.82
55708,59.03,60.27,60.27,60.27,52.82,50.95
55709,60.27,60.27,60.27,52.82,50.95,50.95
55710,60.27,60.27,52.82,50.95,50.95,49.09
55711,60.27,52.82,50.95,50.95,49.09,47.22
55712,52.82,50.95,50.95,49.09,47.22,49.09
55713,50.95,50.95,49.09,47.22,49.09,52.82
55714,50.95,49.09,47.22,49.09,52.82,57.79
55715,49.09,47.22,49.09,52.82,57.79,59.03
55716,47.22,49.09,52.82,57.79,59.03,60.89
55717,49.09,52.82,57.79,59.03,60.89,62.76
55718,52.82,57.79,59.03,60.89,62.76,60.27
55719,57.79,59.03,60.89,62.76,60.27,60.27
55720,59.03,60.89,62.76,60.27,60.27,60.27
55721,60.89,62.76,60.27,60.27,60.27,60.89
55722,62.76,60.27,60.27,60.27,60.89,62.14
55723,60.27,60.27,60.27,60.89,62.14,60.89
55724,60.27,60.27,60.89,62.14,60.89,62.76
55725,60.27,60.89,62.14,60.89,62.76,60.27
55726,60.89,62.14,60.89,62.76,60.27,60.27
55727,62.14,60.89,62.76,60.27,60.27,60.89
55728,60.89,62.76,60.27,60.27,60.89,60.89
55729,62.76,60.27,60.27,60.89,60.89,60.27
55730,60.27,60.27,60.89,60.89,60.27,60.89
55731,60.27,60.89,60.89,60.27,60.89,57.79
55732,60.89,60.89,60.27,60.89,57.79,60.89
55733,60.89,60.27,60.89,57.79,60.89,59.03
55734,60.27,60.89,57.79,60.89,59.03,59.03
55735,60.89,57.79,60.89,59.03,59.03,60.89
55736,57.79,60.89,59.03,59.03,60.89,57.17
55737,60.89,59.03,59.03,60.89,57.17,60.27
55738,59.03,59.03,60.89,57.17,60.27,60.27
55739,59.03,60.89,57.17,60.27,60.27,60.89
55740,60.89,57.17,60.27,60.27,60.89,60.27
55741,57.17,60.27,60.27,60.89,60.27,60.27
55742,60.27,60.27,60.89,60.27,60.27,59.03
55743,60.27,60.89,60.27,60.27,59.03,57.17
55744,60.89,60.27,60.27,59.03,57.17,57.17
55745,60.27,60.27,59.03,57.17,57.17,57.17
55746,60.27,59.03,57.17,57.17,57.17,57.17
55747,59.03,57.17,57.17,57.17,57.17,57.17
55748,57.17,57.17,57.17,57.17,57.17,57.17
55749,57.17,57.17,57.17,57.17,57.17,57.17
55750,57.17,57.17,57.17,57.17,57.17,55.3
55751,57.17,57.17,57.17,57.17,55.3,27.96
55752,57.17,57.17,57.17,55.3,27.96,54.06
55753,57.17,57.17,55.3,27.96,54.06,49.71
55754,57.17,55.3,27.96,54.06,49.71,44.12
55755,55.3,27.96,54.06,49.71,44.12,44.74
55756,27.96,54.06,49.71,44.12,44.74,36.04
55757,54.06,49.71,44.12,44.74,36.04,36.04
55758,49.71,44.12,44.74,36.04,36.04,31.69
55759,44.12,44.74,36.04,36.04,31.69,26.72
55760,44.74,36.04,36.04,31.69,26.72,22.99
55761,36.04,36.04,31.69,26.72,22.99,19.26
55762,36.04,31.69,26.72,22.99,19.26,19.88
55763,31.69,26.72,22.99,19.26,19.88,16.78
55764,26.72,22.99,19.26,19.88,16.78,14.91
55765,22.99,19.26,19.88,16.78,14.91,16.16
55766,19.26,19.88,16.78,14.91,16.16,14.29
55767,19.88,16.78,14.91,16.16,14.29,14.91
55768,16.78,14.91,16.16,14.29,14.91,16.16
55769,14.91,16.16,14.29,14.91,16.16,14.29
55770,16.16,14.29,14.91,16.16,14.29,13.05
55771,14.29,14.91,16.16,14.29,13.05,11.81
55772,14.91,16.16,14.29,13.05,11.81,13.05
55773,16.16,14.29,13.05,11.81,13.05,11.81
55774,14.29,13.05,11.81,13.05,11.81,14.91
55775,13.05,11.81,13.05,11.81,14.91,16.16
55776,11.81,13.05,11.81,14.91,16.16,19.26
55777,13.05,11.81,14.91,16.16,19.26,21.13
55778,11.81,14.91,16.16,19.26,21.13,22.99
55779,14.91,16.16,19.26,21.13,22.99,31.07
55780,16.16,19.26,21.13,22.99,31.07,34.18
55781,19.26,21.13,22.99,31.07,34.18,37.28
55782,21.13,22.99,31.07,34.18,37.28,44.12
55783,22.99,31.07,34.18,37.28,44.12,47.22
55784,31.07,34.18,37.28,44.12,47.22,45.98
55785,34.18,37.28,44.12,47.22,45.98,47.22
55786,37.28,44.12,47.22,45.98,47.22,44.12
55787,44.12,47.22,45.98,47.22,44.12,47.22
55788,47.22,45.98,47.22,44.12,47.22,44.74
55789,45.98,47.22,44.12,47.22,44.74,44.74
55790,47.22,44.12,47.22,44.74,44.74,44.12
55791,44.12,47.22,44.74,44.74,44.12,42.87
55792,47.22,44.74,44.74,44.12,42.87,47.85
55793,44.74,44.74,44.12,42.87,47.85,47.22
55794,44.74,44.12,42.87,47.85,47.22,49.71
55795,44.12,42.87,47.85,47.22,49.71,52.2
55796,42.87,47.85,47.22,49.71,52.2,55.3
55797,47.85,47.22,49.71,52.2,55.3,49.09
55798,47.22,49.71,52.2,55.3,49.09,52.2
55799,49.71,52.2,55.3,49.09,52.2,54.06
55800,52.2,55.3,49.09,52.2,54.06,42.87
55801,55.3,49.09,52.2,54.06,42.87,44.12
55802,49.09,52.2,54.06,42.87,44.12,41.01
55803,52.2,54.06,42.87,44.12,41.01,50.95
55804,54.06,42.87,44.12,41.01,50.95,47.85
55805,42.87,44.12,41.01,50.95,47.85,52.2
55806,44.12,41.01,50.95,47.85,52.2,49.09
55807,41.01,50.95,47.85,52.2,49.09,49.71
55808,50.95,47.85,52.2,49.09,49.71,45.98
55809,47.85,52.2,49.09,49.71,45.98,47.22
55810,52.2,49.09,49.71,45.98,47.22,47.22
55811,49.09,49.71,45.98,47.22,47.22,52.82
55812,49.71,45.98,47.22,47.22,52.82,54.06
55813,45.98,47.22,47.22,52.82,54.06,52.82
55814,47.22,47.22,52.82,54.06,52.82,52.2
55815,47.22,52.82,54.06,52.82,52.2,45.98
55816,52.82,54.06,52.82,52.2,45.98,49.71
55817,54.06,52.82,52.2,45.98,49.71,54.06
55818,52.82,52.2,45.98,49.71,54.06,55.3
55819,52.2,45.98,49.71,54.06,55.3,49.09
55820,45.98,49.71,54.06,55.3,49.09,45.98
55821,49.71,54.06,55.3,49.09,45.98,42.25
55822,54.06,55.3,49.09,45.98,42.25,39.77
55823,55.3,49.09,45.98,42.25,39.77,39.77
55824,49.09,45.98,42.25,39.77,39.77,42.25
55825,45.98,42.25,39.77,39.77,42.25,39.15
55826,42.25,39.77,39.77,42.25,39.15,41.01
55827,39.77,39.77,42.25,39.15,41.01,41.01
55828,39.77,42.25,39.15,41.01,41.01,37.9
55829,42.25,39.15,41.01,41.01,37.9,42.25
55830,39.15,41.01,41.01,37.9,42.25,37.9
55831,41.01,41.01,37.9,42.25,37.9,42.87
55832,41.01,37.9,42.25,37.9,42.87,37.28
55833,37.9,42.25,37.9,42.87,37.28,21.13
55834,42.25,37.9,42.87,37.28,21.13,21.75
55835,37.9,42.87,37.28,21.13,21.75,39.77
55836,42.87,37.28,21.13,21.75,39.77,37.28
55837,37.28,21.13,21.75,39.77,37.28,42.25
55838,21.13,21.75,39.77,37.28,42.25,42.25
55839,21.75,39.77,37.28,42.25,42.25,42.25
55840,39.77,37.28,42.25,42.25,42.25,42.25
55841,37.28,42.25,42.25,42.25,42.25,27.96
55842,42.25,42.25,42.25,42.25,27.96,31.07
55843,42.25,42.25,42.25,27.96,31.07,26.1
55844,42.25,42.25,27.96,31.07,26.1,24.85
55845,42.25,27.96,31.07,26.1,24.85,22.99
55846,27.96,31.07,26.1,24.85,22.99,21.75
55847,31.07,26.1,24.85,22.99,21.75,21.75
55848,26.1,24.85,22.99,21.75,21.75,22.99
55849,24.85,22.99,21.75,21.75,22.99,26.1
55850,22.99,21.75,21.75,22.99,26.1,26.1
55851,21.75,21.75,22.99,26.1,26.1,22.99
55852,21.75,22.99,26.1,26.1,22.99,21.75
55853,22.99,26.1,26.1,22.99,21.75,21.75
55854,26.1,26.1,22.99,21.75,21.75,21.13
55855,26.1,22.99,21.75,21.75,21.13,19.26
55856,22.99,21.75,21.75,21.13,19.26,21.13
55857,21.75,21.75,21.13,19.26,21.13,21.13
55858,21.75,21.13,19.26,21.13,21.13,19.88
55859,21.13,19.26,21.13,21.13,19.88,21.13
55860,19.26,21.13,21.13,19.88,21.13,24.23
55861,21.13,21.13,19.88,21.13,24.23,22.99
55862,21.13,19.88,21.13,24.23,22.99,22.99
55863,19.88,21.13,24.23,22.99,22.99,21.13
55864,21.13,24.23,22.99,22.99,21.13,19.88
55865,24.23,22.99,22.99,21.13,19.88,19.88
55866,22.99,22.99,21.13,19.88,19.88,19.26
55867,22.99,21.13,19.88,19.88,19.26,21.13
55868,21.13,19.88,19.88,19.26,21.13,21.13
55869,19.88,19.88,19.26,21.13,21.13,21.75
55870,19.88,19.26,21.13,21.13,21.75,22.99
55871,19.26,21.13,21.13,21.75,22.99,19.88
55872,21.13,21.13,21.75,22.99,19.88,21.13
55873,21.13,21.75,22.99,19.88,21.13,19.26
55874,21.75,22.99,19.88,21.13,19.26,16.78
55875,22.99,19.88,21.13,19.26,16.78,14.91
55876,19.88,21.13,19.26,16.78,14.91,13.05
55877,21.13,19.26,16.78,14.91,13.05,13.05
55878,19.26,16.78,14.91,13.05,13.05,13.05
55879,16.78,14.91,13.05,13.05,13.05,13.05
55880,14.91,13.05,13.05,13.05,13.05,11.81
55881,13.05,13.05,13.05,13.05,11.81,14.29
55882,13.05,13.05,13.05,11.81,14.29,14.91
55883,13.05,13.05,11.81,14.29,14.91,16.78
55884,13.05,11.81,14.29,14.91,16.78,16.78
55885,11.81,14.29,14.91,16.78,16.78,16.78
55886,14.29,14.91,16.78,16.78,16.78,18.02
55887,14.91,16.78,16.78,16.78,18.02,18.02
55888,16.78,16.78,16.78,18.02,18.02,18.02
55889,16.78,16.78,18.02,18.02,18.02,19.26
55890,16.78,18.02,18.02,18.02,19.26,19.26
55891,18.02,18.02,18.02,19.26,19.26,21.13
55892,18.02,18.02,19.26,19.26,21.13,22.99
55893,18.02,19.26,19.26,21.13,22.99,21.13
55894,19.26,19.26,21.13,22.99,21.13,21.75
55895,19.26,21.13,22.99,21.13,21.75,26.1
55896,21.13,22.99,21.13,21.75,26.1,27.96
55897,22.99,21.13,21.75,26.1,27.96,27.96
55898,21.13,21.75,26.1,27.96,27.96,34.18
55899,21.75,26.1,27.96,27.96,34.18,39.15
55900,26.1,27.96,27.96,34.18,39.15,39.77
55901,27.96,27.96,34.18,39.15,39.77,42.87
55902,27.96,34.18,39.15,39.77,42.87,39.77
55903,34.18,39.15,39.77,42.87,39.77,39.15
55904,39.15,39.77,42.87,39.77,39.15,42.87
55905,39.77,42.87,39.77,39.15,42.87,47.22
55906,42.87,39.77,39.15,42.87,47.22,47.22
55907,39.77,39.15,42.87,47.22,47.22,47.85
55908,39.15,42.87,47.22,47.22,47.85,47.85
55909,42.87,47.22,47.22,47.85,47.85,47.22
55910,47.22,47.22,47.85,47.85,47.22,52.82
55911,47.22,47.85,47.85,47.22,52.82,57.17
55912,47.85,47.85,47.22,52.82,57.17,55.92
55913,47.85,47.22,52.82,57.17,55.92,49.09
55914,47.22,52.82,57.17,55.92,49.09,55.3
55915,52.82,57.17,55.92,49.09,55.3,52.82
55916,57.17,55.92,49.09,55.3,52.82,52.2
55917,55.92,49.09,55.3,52.82,52.2,52.82
55918,49.09,55.3,52.82,52.2,52.82,49.71
55919,55.3,52.82,52.2,52.82,49.71,54.06
55920,52.82,52.2,52.82,49.71,54.06,50.95
55921,52.2,52.82,49.71,54.06,50.95,52.2
55922,52.82,49.71,54.06,50.95,52.2,52.82
55923,49.71,54.06,50.95,52.2,52.82,54.06
55924,54.06,50.95,52.2,52.82,54.06,49.71
55925,50.95,52.2,52.82,54.06,49.71,54.06
55926,52.2,52.82,54.06,49.71,54.06,50.95
55927,52.82,54.06,49.71,54.06,50.95,49.71
55928,54.06,49.71,54.06,50.95,49.71,47.85
55929,49.71,54.06,50.95,49.71,47.85,52.2
55930,54.06,50.95,49.71,47.85,52.2,55.3
55931,50.95,49.71,47.85,52.2,55.3,54.06
55932,49.71,47.85,52.2,55.3,54.06,55.3
55933,47.85,52.2,55.3,54.06,55.3,55.3
55934,52.2,55.3,54.06,55.3,55.3,54.06
55935,55.3,54.06,55.3,55.3,54.06,52.82
55936,54.06,55.3,55.3,54.06,52.82,52.82
55937,55.3,55.3,54.06,52.82,52.82,55.3
55938,55.3,54.06,52.82,52.82,55.3,52.2
55939,54.06,52.82,52.82,55.3,52.2,54.06
55940,52.82,52.82,55.3,52.2,54.06,57.17
55941,52.82,55.3,52.2,54.06,57.17,52.2
55942,55.3,52.2,54.06,57.17,52.2,52.2
55943,52.2,54.06,57.17,52.2,52.2,55.3
55944,54.06,57.17,52.2,52.2,55.3,55.92
55945,57.17,52.2,52.2,55.3,55.92,55.3
55946,52.2,52.2,55.3,55.92,55.3,55.3
55947,52.2,55.3,55.92,55.3,55.3,57.79
55948,55.3,55.92,55.3,55.3,57.79,54.06
55949,55.92,55.3,55.3,57.79,54.06,54.06
55950,55.3,55.3,57.79,54.06,54.06,55.3
55951,55.3,57.79,54.06,54.06,55.3,55.3
55952,57.79,54.06,54.06,55.3,55.3,54.06
55953,54.06,54.06,55.3,55.3,54.06,54.06
55954,54.06,55.3,55.3,54.06,54.06,54.06
55955,55.3,55.3,54.06,54.06,54.06,54.06
55956,55.3,54.06,54.06,54.06,54.06,54.06
55957,54.06,54.06,54.06,54.06,54.06,54.06
55958,54.06,54.06,54.06,54.06,54.06,54.06
55959,54.06,54.06,54.06,54.06,54.06,54.06
55960,54.06,54.06,54.06,54.06,54.06,54.06
55961,54.06,54.06,54.06,54.06,54.06,54.06
55962,54.06,54.06,54.06,54.06,54.06,54.06
55963,54.06,54.06,54.06,54.06,54.06,54.06
55964,54.06,54.06,54.06,54.06,54.06,54.06
55965,54.06,54.06,54.06,54.06,54.06,54.06
55966,54.06,54.06,54.06,54.06,54.06,54.06
55967,54.06,54.06,54.06,54.06,54.06,54.06
55968,54.06,54.06,54.06,54.06,54.06,54.06
55969,54.06,54.06,54.06,54.06,54.06,54.06
55970,54.06,54.06,54.06,54.06,54.06,54.06
55971,54.06,54.06,54.06,54.06,54.06,54.06
55972,54.06,54.06,54.06,54.06,54.06,54.06
55973,54.06,54.06,54.06,54.06,54.06,54.06
55974,54.06,54.06,54.06,54.06,54.06,54.06
55975,54.06,54.06,54.06,54.06,54.06,54.06
55976,54.06,54.06,54.06,54.06,54.06,54.06
55977,54.06,54.06,54.06,54.06,54.06,54.06
55978,54.06,54.06,54.06,54.06,54.06,54.06
55979,54.06,54.06,54.06,54.06,54.06,54.06
55980,54.06,54.06,54.06,54.06,54.06,54.06
55981,54.06,54.06,54.06,54.06,54.06,57.79
55982,54.06,54.06,54.06,54.06,57.79,57.17
55983,54.06,54.06,54.06,57.79,57.17,59.03
55984,54.06,54.06,57.79,57.17,59.03,60.27
55985,54.06,57.79,57.17,59.03,60.27,62.14
55986,57.79,57.17,59.03,60.27,62.14,62.14
55987,57.17,59.03,60.27,62.14,62.14,62.14
55988,59.03,60.27,62.14,62.14,62.14,62.14
55989,60.27,62.14,62.14,62.14,62.14,62.14
55990,62.14,62.14,62.14,62.14,62.14,62.14
55991,62.14,62.14,62.14,62.14,62.14,62.14
55992,62.14,62.14,62.14,62.14,62.14,62.14
55993,62.14,62.14,62.14,62.14,62.14,62.14
55994,62.14,62.14,62.14,62.14,62.14,57.17
55995,62.14,62.14,62.14,62.14,57.17,62.14
55996,62.14,62.14,62.14,57.17,62.14,62.14
55997,62.14,62.14,57.17,62.14,62.14,55.92
55998,62.14,57.17,62.14,62.14,55.92,55.92
55999,57.17,62.14,62.14,55.92,55.92,57.17
56000,62.14,62.14,55.92,55.92,57.17,55.92
56001,62.14,55.92,55.92,57.17,55.92,57.79
56002,55.92,55.92,57.17,55.92,57.79,57.79
56003,55.92,57.17,55.92,57.79,57.79,59.03
56004,57.17,55.92,57.79,57.79,59.03,59.03
56005,55.92,57.79,57.79,59.03,59.03,59.03
56006,57.79,57.79,59.03,59.03,59.03,60.27
56007,57.79,59.03,59.03,59.03,60.27,59.03
56008,59.03,59.03,59.03,60.27,59.03,59.03
56009,59.03,59.03,60.27,59.03,59.03,59.03
56010,59.03,60.27,59.03,59.03,59.03,59.03
56011,60.27,59.03,59.03,59.03,59.03,60.27
56012,59.03,59.03,59.03,59.03,60.27,60.27
56013,59.03,59.03,59.03,60.27,60.27,59.03
56014,59.03,59.03,60.27,60.27,59.03,60.27
56015,59.03,60.27,60.27,59.03,60.27,62.14
56016,60.27,60.27,59.03,60.27,62.14,60.27
56017,60.27,59.03,60.27,62.14,60.27,57.79
56018,59.03,60.27,62.14,60.27,57.79,57.79
56019,60.27,62.14,60.27,57.79,57.79,59.03
56020,62.14,60.27,57.79,57.79,59.03,60.27
56021,60.27,57.79,57.79,59.03,60.27,62.76
56022,57.79,57.79,59.03,60.27,62.76,62.14
56023,57.79,59.03,60.27,62.76,62.14,62.14
56024,59.03,60.27,62.76,62.14,62.14,62.14
56025,60.27,62.76,62.14,62.14,62.14,62.14
56026,62.76,62.14,62.14,62.14,62.14,62.14
56027,62.14,62.14,62.14,62.14,62.14,62.14
56028,62.14,62.14,62.14,62.14,62.14,62.14
56029,62.14,62.14,62.14,62.14,62.14,62.14
56030,62.14,62.14,62.14,62.14,62.14,62.14
56031,62.14,62.14,62.14,62.14,62.14,62.14
56032,62.14,62.14,62.14,62.14,62.14,62.14
56033,62.14,62.14,62.14,62.14,62.14,55.3
56034,62.14,62.14,62.14,62.14,55.3,52.2
56035,62.14,62.14,62.14,55.3,52.2,54.06
56036,62.14,62.14,55.3,52.2,54.06,47.85
56037,62.14,55.3,52.2,54.06,47.85,49.09
56038,55.3,52.2,54.06,47.85,49.09,52.82
56039,52.2,54.06,47.85,49.09,52.82,47.85
56040,54.06,47.85,49.09,52.82,47.85,49.71
56041,47.85,49.09,52.82,47.85,49.71,21.13
56042,49.09,52.82,47.85,49.71,21.13,45.98
56043,52.82,47.85,49.71,21.13,45.98,39.15
56044,47.85,49.71,21.13,45.98,39.15,34.18
56045,49.71,21.13,45.98,39.15,34.18,31.07
56046,21.13,45.98,39.15,34.18,31.07,29.2
56047,45.98,39.15,34.18,31.07,29.2,22.99
56048,39.15,34.18,31.07,29.2,22.99,18.02
56049,34.18,31.07,29.2,22.99,18.02,16.16
56050,31.07,29.2,22.99,18.02,16.16,14.29
56051,29.2,22.99,18.02,16.16,14.29,14.91
56052,22.99,18.02,16.16,14.29,14.91,14.91
56053,18.02,16.16,14.29,14.91,14.91,16.16
56054,16.16,14.29,14.91,14.91,16.16,16.16
56055,14.29,14.91,14.91,16.16,16.16,16.78
56056,14.91,14.91,16.16,16.16,16.78,16.16
56057,14.91,16.16,16.16,16.78,16.16,16.78
56058,16.16,16.16,16.78,16.16,16.78,16.16
56059,16.16,16.78,16.16,16.78,16.16,16.16
56060,16.78,16.16,16.78,16.16,16.16,14.29
56061,16.16,16.78,16.16,16.16,14.29,13.05
56062,16.78,16.16,16.16,14.29,13.05,16.16
56063,16.16,16.16,14.29,13.05,16.16,16.16
56064,16.16,14.29,13.05,16.16,16.16,21.13
56065,14.29,13.05,16.16,16.16,21.13,21.75
56066,13.05,16.16,16.16,21.13,21.75,26.1
56067,16.16,16.16,21.13,21.75,26.1,36.04
56068,16.16,21.13,21.75,26.1,36.04,37.9
56069,21.13,21.75,26.1,36.04,37.9,49.71
56070,21.75,26.1,36.04,37.9,49.71,55.3
56071,26.1,36.04,37.9,49.71,55.3,52.82
56072,36.04,37.9,49.71,55.3,52.82,54.06
56073,37.9,49.71,55.3,52.82,54.06,55.3
56074,49.71,55.3,52.82,54.06,55.3,49.71
56075,55.3,52.82,54.06,55.3,49.71,49.09
56076,52.82,54.06,55.3,49.71,49.09,52.2
56077,54.06,55.3,49.71,49.09,52.2,54.06
56078,55.3,49.71,49.09,52.2,54.06,55.3
56079,49.71,49.09,52.2,54.06,55.3,54.06
56080,49.09,52.2,54.06,55.3,54.06,55.3
56081,52.2,54.06,55.3,54.06,55.3,55.3
56082,54.06,55.3,54.06,55.3,55.3,52.82
56083,55.3,54.06,55.3,55.3,52.82,55.3
56084,54.06,55.3,55.3,52.82,55.3,52.82
56085,55.3,55.3,52.82,55.3,52.82,55.3
56086,55.3,52.82,55.3,52.82,55.3,52.82
56087,52.82,55.3,52.82,55.3,52.82,54.06
56088,55.3,52.82,55.3,52.82,54.06,55.3
56089,52.82,55.3,52.82,54.06,55.3,52.2
56090,55.3,52.82,54.06,55.3,52.2,52.2
56091,52.82,54.06,55.3,52.2,52.2,55.92
56092,54.06,55.3,52.2,52.2,55.92,52.2
56093,55.3,52.2,52.2,55.92,52.2,54.06
56094,52.2,52.2,55.92,52.2,54.06,55.92
56095,52.2,55.92,52.2,54.06,55.92,52.82
56096,55.92,52.2,54.06,55.92,52.82,49.71
56097,52.2,54.06,55.92,52.82,49.71,52.82
56098,54.06,55.92,52.82,49.71,52.82,54.06
56099,55.92,52.82,49.71,52.82,54.06,52.2
56100,52.82,49.71,52.82,54.06,52.2,52.82
56101,49.71,52.82,54.06,52.2,52.82,50.95
56102,52.82,54.06,52.2,52.82,50.95,55.3
56103,54.06,52.2,52.82,50.95,55.3,55.92
56104,52.2,52.82,50.95,55.3,55.92,52.82
56105,52.82,50.95,55.3,55.92,52.82,50.95
56106,50.95,55.3,55.92,52.82,50.95,52.2
56107,55.3,55.92,52.82,50.95,52.2,60.27
56108,55.92,52.82,50.95,52.2,60.27,52.82
56109,52.82,50.95,52.2,60.27,52.82,52.2
56110,50.95,52.2,60.27,52.82,52.2,50.95
56111,52.2,60.27,52.82,52.2,50.95,50.95
56112,60.27,52.82,52.2,50.95,50.95,50.95
56113,52.82,52.2,50.95,50.95,50.95,50.95
56114,52.2,50.95,50.95,50.95,50.95,47.85
56115,50.95,50.95,50.95,50.95,47.85,42.87
56116,50.95,50.95,50.95,47.85,42.87,45.98
56117,50.95,50.95,47.85,42.87,45.98,49.09
56118,50.95,47.85,42.87,45.98,49.09,47.22
56119,47.85,42.87,45.98,49.09,47.22,49.71
56120,42.87,45.98,49.09,47.22,49.71,44.12
56121,45.98,49.09,47.22,49.71,44.12,39.77
56122,49.09,47.22,49.71,44.12,39.77,34.8
56123,47.22,49.71,44.12,39.77,34.8,34.8
56124,49.71,44.12,39.77,34.8,34.8,31.69
56125,44.12,39.77,34.8,34.8,31.69,29.2
56126,39.77,34.8,34.8,31.69,29.2,27.96
56127,34.8,34.8,31.69,29.2,27.96,24.85
56128,34.8,31.69,29.2,27.96,24.85,21.75
56129,31.69,29.2,27.96,24.85,21.75,21.75
56130,29.2,27.96,24.85,21.75,21.75,21.75
56131,27.96,24.85,21.75,21.75,21.75,24.23
56132,24.85,21.75,21.75,21.75,24.23,22.99
56133,21.75,21.75,21.75,24.23,22.99,21.75
56134,21.75,21.75,24.23,22.99,21.75,21.75
56135,21.75,24.23,22.99,21.75,21.75,24.23
56136,24.23,22.99,21.75,21.75,24.23,24.85
56137,22.99,21.75,21.75,24.23,24.85,24.85
56138,21.75,21.75,24.23,24.85,24.85,21.75
