,t-5,t-4,t-3,t-2,t-1,target
53062,62.76,62.76,64.0,64.0,60.89,62.14
53063,62.76,64.0,64.0,60.89,62.14,59.03
53064,64.0,64.0,60.89,62.14,59.03,60.27
53065,64.0,60.89,62.14,59.03,60.27,67.11
53066,60.89,62.14,59.03,60.27,67.11,62.14
53067,62.14,59.03,60.27,67.11,62.14,55.3
53068,59.03,60.27,67.11,62.14,55.3,60.27
53069,60.27,67.11,62.14,55.3,60.27,55.92
53070,67.11,62.14,55.3,60.27,55.92,65.87
53071,62.14,55.3,60.27,55.92,65.87,55.3
53072,55.3,60.27,55.92,65.87,55.3,62.76
53073,60.27,55.92,65.87,55.3,62.76,62.76
53074,55.92,65.87,55.3,62.76,62.76,60.27
53075,65.87,55.3,62.76,62.76,60.27,54.06
53076,55.3,62.76,62.76,60.27,54.06,60.27
53077,62.76,62.76,60.27,54.06,60.27,55.92
53078,62.76,60.27,54.06,60.27,55.92,55.3
53079,60.27,54.06,60.27,55.92,55.3,60.27
53080,54.06,60.27,55.92,55.3,60.27,60.27
53081,60.27,55.92,55.3,60.27,60.27,62.14
53082,55.92,55.3,60.27,60.27,62.14,57.79
53083,55.3,60.27,60.27,62.14,57.79,60.27
53084,60.27,60.27,62.14,57.79,60.27,64.0
53085,60.27,62.14,57.79,60.27,64.0,64.0
53086,62.14,57.79,60.27,64.0,64.0,62.14
53087,57.79,60.27,64.0,64.0,62.14,57.17
53088,60.27,64.0,64.0,62.14,57.17,62.76
53089,64.0,64.0,62.14,57.17,62.76,67.11
53090,64.0,62.14,57.17,62.76,67.11,62.14
53091,62.14,57.17,62.76,67.11,62.14,59.03
53092,57.17,62.76,67.11,62.14,59.03,60.89
53093,62.76,67.11,62.14,59.03,60.89,60.89
53094,67.11,62.14,59.03,60.89,60.89,67.11
53095,62.14,59.03,60.89,60.89,67.11,62.14
53096,59.03,60.89,60.89,67.11,62.14,60.89
53097,60.89,60.89,67.11,62.14,60.89,67.11
53098,60.89,67.11,62.14,60.89,67.11,64.0
53099,67.11,62.14,60.89,67.11,64.0,67.11
53100,62.14,60.89,67.11,64.0,67.11,65.24
53101,60.89,67.11,64.0,67.11,65.24,67.11
53102,67.11,64.0,67.11,65.24,67.11,62.76
53103,64.0,67.11,65.24,67.11,62.76,64.0
53104,67.11,65.24,67.11,62.76,64.0,67.11
53105,65.24,67.11,62.76,64.0,67.11,60.27
53106,67.11,62.76,64.0,67.11,60.27,65.24
53107,62.76,64.0,67.11,60.27,65.24,57.79
53108,64.0,67.11,60.27,65.24,57.79,62.76
53109,67.11,60.27,65.24,57.79,62.76,60.27
53110,60.27,65.24,57.79,62.76,60.27,67.11
53111,65.24,57.79,62.76,60.27,67.11,65.87
53112,57.79,62.76,60.27,67.11,65.87,65.87
53113,62.76,60.27,67.11,65.87,65.87,60.27
53114,60.27,67.11,65.87,65.87,60.27,67.73
53115,67.11,65.87,65.87,60.27,67.73,65.24
53116,65.87,65.87,60.27,67.73,65.24,67.73
53117,65.87,60.27,67.73,65.24,67.73,60.27
53118,60.27,67.73,65.24,67.73,60.27,67.11
53119,67.73,65.24,67.73,60.27,67.11,67.73
53120,65.24,67.73,60.27,67.11,67.73,67.11
53121,67.73,60.27,67.11,67.73,67.11,65.24
53122,60.27,67.11,67.73,67.11,65.24,68.97
53123,67.11,67.73,67.11,65.24,68.97,65.87
53124,67.73,67.11,65.24,68.97,65.87,60.89
53125,67.11,65.24,68.97,65.87,60.89,65.87
53126,65.24,68.97,65.87,60.89,65.87,60.89
53127,68.97,65.87,60.89,65.87,60.89,65.24
53128,65.87,60.89,65.87,60.89,65.24,65.87
53129,60.89,65.87,60.89,65.24,65.87,67.11
53130,65.87,60.89,65.24,65.87,67.11,65.24
53131,60.89,65.24,65.87,67.11,65.24,64.0
53132,65.24,65.87,67.11,65.24,64.0,64.0
53133,65.87,67.11,65.24,64.0,64.0,67.73
53134,67.11,65.24,64.0,64.0,67.73,65.24
53135,65.24,64.0,64.0,67.73,65.24,67.73
53136,64.0,64.0,67.73,65.24,67.73,65.24
53137,64.0,67.73,65.24,67.73,65.24,62.76
53138,67.73,65.24,67.73,65.24,62.76,60.27
53139,65.24,67.73,65.24,62.76,60.27,68.97
53140,67.73,65.24,62.76,60.27,68.97,62.76
53141,65.24,62.76,60.27,68.97,62.76,65.24
53142,62.76,60.27,68.97,62.76,65.24,64.0
53143,60.27,68.97,62.76,65.24,64.0,65.87
53144,68.97,62.76,65.24,64.0,65.87,60.27
53145,62.76,65.24,64.0,65.87,60.27,65.87
53146,65.24,64.0,65.87,60.27,65.87,64.0
53147,64.0,65.87,60.27,65.87,64.0,65.24
53148,65.87,60.27,65.87,64.0,65.24,65.24
53149,60.27,65.87,64.0,65.24,65.24,62.14
53150,65.87,64.0,65.24,65.24,62.14,62.76
53151,64.0,65.24,65.24,62.14,62.76,62.14
53152,65.24,65.24,62.14,62.76,62.14,64.0
53153,65.24,62.14,62.76,62.14,64.0,64.0
53154,62.14,62.76,62.14,64.0,64.0,67.73
53155,62.76,62.14,64.0,64.0,67.73,62.76
53156,62.14,64.0,64.0,67.73,62.76,67.11
53157,64.0,64.0,67.73,62.76,67.11,70.21
53158,64.0,67.73,62.76,67.11,70.21,65.87
53159,67.73,62.76,67.11,70.21,65.87,67.73
53160,62.76,67.11,70.21,65.87,67.73,64.0
53161,67.11,70.21,65.87,67.73,64.0,64.0
53162,70.21,65.87,67.73,64.0,64.0,67.73
53163,65.87,67.73,64.0,64.0,67.73,67.73
53164,67.73,64.0,64.0,67.73,67.73,68.97
53165,64.0,64.0,67.73,67.73,68.97,68.97
53166,64.0,67.73,67.73,68.97,68.97,65.24
53167,67.73,67.73,68.97,68.97,65.24,65.24
53168,67.73,68.97,68.97,65.24,65.24,67.11
53169,68.97,68.97,65.24,65.24,67.11,65.24
53170,68.97,65.24,65.24,67.11,65.24,67.73
53171,65.24,65.24,67.11,65.24,67.73,67.73
53172,65.24,67.11,65.24,67.73,67.73,67.11
53173,67.11,65.24,67.73,67.73,67.11,68.97
53174,65.24,67.73,67.73,67.11,68.97,67.11
53175,67.73,67.73,67.11,68.97,67.11,70.84
53176,67.73,67.11,68.97,67.11,70.84,68.97
53177,67.11,68.97,67.11,70.84,68.97,67.73
53178,68.97,67.11,70.84,68.97,67.73,67.11
53179,67.11,70.84,68.97,67.73,67.11,68.97
53180,70.84,68.97,67.73,67.11,68.97,65.24
53181,68.97,67.73,67.11,68.97,65.24,67.11
53182,67.73,67.11,68.97,65.24,67.11,67.73
53183,67.11,68.97,65.24,67.11,67.73,65.24
53184,68.97,65.24,67.11,67.73,65.24,67.73
53185,65.24,67.11,67.73,65.24,67.73,70.21
53186,67.11,67.73,65.24,67.73,70.21,67.11
53187,67.73,65.24,67.73,70.21,67.11,67.73
53188,65.24,67.73,70.21,67.11,67.73,67.11
53189,67.73,70.21,67.11,67.73,67.11,67.11
53190,70.21,67.11,67.73,67.11,67.11,67.11
53191,67.11,67.73,67.11,67.11,67.11,68.97
53192,67.73,67.11,67.11,67.11,68.97,70.21
53193,67.11,67.11,67.11,68.97,70.21,65.87
53194,67.11,67.11,68.97,70.21,65.87,65.24
53195,67.11,68.97,70.21,65.87,65.24,67.73
53196,68.97,70.21,65.87,65.24,67.73,67.73
53197,70.21,65.87,65.24,67.73,67.73,65.87
53198,65.87,65.24,67.73,67.73,65.87,67.11
53199,65.24,67.73,67.73,65.87,67.11,62.76
53200,67.73,67.73,65.87,67.11,62.76,67.73
53201,67.73,65.87,67.11,62.76,67.73,65.24
53202,65.87,67.11,62.76,67.73,65.24,67.73
53203,67.11,62.76,67.73,65.24,67.73,67.73
53204,62.76,67.73,65.24,67.73,67.73,65.24
53205,67.73,65.24,67.73,67.73,65.24,62.76
53206,65.24,67.73,67.73,65.24,62.76,65.24
53207,67.73,67.73,65.24,62.76,65.24,67.73
53208,67.73,65.24,62.76,65.24,67.73,68.97
53209,65.24,62.76,65.24,67.73,68.97,65.24
53210,62.76,65.24,67.73,68.97,65.24,67.11
53211,65.24,67.73,68.97,65.24,67.11,60.89
53212,67.73,68.97,65.24,67.11,60.89,65.87
53213,68.97,65.24,67.11,60.89,65.87,65.87
53214,65.24,67.11,60.89,65.87,65.87,67.73
53215,67.11,60.89,65.87,65.87,67.73,67.73
53216,60.89,65.87,65.87,67.73,67.73,68.97
53217,65.87,65.87,67.73,67.73,68.97,65.24
53218,65.87,67.73,67.73,68.97,65.24,68.97
53219,67.73,67.73,68.97,65.24,68.97,65.24
53220,67.73,68.97,65.24,68.97,65.24,67.11
53221,68.97,65.24,68.97,65.24,67.11,65.87
53222,65.24,68.97,65.24,67.11,65.87,67.11
53223,68.97,65.24,67.11,65.87,67.11,65.87
53224,65.24,67.11,65.87,67.11,65.87,70.84
53225,67.11,65.87,67.11,65.87,70.84,67.11
53226,65.87,67.11,65.87,70.84,67.11,70.21
53227,67.11,65.87,70.84,67.11,70.21,68.97
53228,65.87,70.84,67.11,70.21,68.97,70.84
53229,70.84,67.11,70.21,68.97,70.84,72.08
53230,67.11,70.21,68.97,70.84,72.08,70.21
53231,70.21,68.97,70.84,72.08,70.21,68.97
53232,68.97,70.84,72.08,70.21,68.97,70.84
53233,70.84,72.08,70.21,68.97,70.84,70.21
53234,72.08,70.21,68.97,70.84,70.21,67.73
53235,70.21,68.97,70.84,70.21,67.73,70.21
53236,68.97,70.84,70.21,67.73,70.21,72.08
53237,70.84,70.21,67.73,70.21,72.08,70.21
53238,70.21,67.73,70.21,72.08,70.21,72.08
53239,67.73,70.21,72.08,70.21,72.08,67.11
53240,70.21,72.08,70.21,72.08,67.11,70.84
53241,72.08,70.21,72.08,67.11,70.84,68.97
53242,70.21,72.08,67.11,70.84,68.97,70.84
53243,72.08,67.11,70.84,68.97,70.84,65.24
53244,67.11,70.84,68.97,70.84,65.24,70.21
53245,70.84,68.97,70.84,65.24,70.21,72.7
53246,68.97,70.84,65.24,70.21,72.7,70.84
53247,70.84,65.24,70.21,72.7,70.84,68.97
53248,65.24,70.21,72.7,70.84,68.97,70.84
53249,70.21,72.7,70.84,68.97,70.84,72.7
53250,72.7,70.84,68.97,70.84,72.7,70.84
53251,70.84,68.97,70.84,72.7,70.84,67.73
53252,68.97,70.84,72.7,70.84,67.73,67.11
53253,70.84,72.7,70.84,67.73,67.11,67.73
53254,72.7,70.84,67.73,67.11,67.73,65.87
53255,70.84,67.73,67.11,67.73,65.87,68.97
53256,67.73,67.11,67.73,65.87,68.97,67.73
53257,67.11,67.73,65.87,68.97,67.73,62.14
53258,67.73,65.87,68.97,67.73,62.14,62.14
53259,65.87,68.97,67.73,62.14,62.14,67.73
53260,68.97,67.73,62.14,62.14,67.73,67.11
53261,67.73,62.14,62.14,67.73,67.11,67.11
53262,62.14,62.14,67.73,67.11,67.11,62.14
53263,62.14,67.73,67.11,67.11,62.14,67.11
53264,67.73,67.11,67.11,62.14,67.11,64.0
53265,67.11,67.11,62.14,67.11,64.0,62.14
53266,67.11,62.14,67.11,64.0,62.14,65.24
53267,62.14,67.11,64.0,62.14,65.24,65.87
53268,67.11,64.0,62.14,65.24,65.87,60.89
53269,64.0,62.14,65.24,65.87,60.89,65.87
53270,62.14,65.24,65.87,60.89,65.87,62.76
53271,65.24,65.87,60.89,65.87,62.76,67.11
53272,65.87,60.89,65.87,62.76,67.11,62.14
53273,60.89,65.87,62.76,67.11,62.14,70.84
53274,65.87,62.76,67.11,62.14,70.84,67.11
53275,62.76,67.11,62.14,70.84,67.11,65.24
53276,67.11,62.14,70.84,67.11,65.24,65.87
53277,62.14,70.84,67.11,65.24,65.87,60.89
53278,70.84,67.11,65.24,65.87,60.89,67.73
53279,67.11,65.24,65.87,60.89,67.73,65.87
53280,65.24,65.87,60.89,67.73,65.87,65.24
53281,65.87,60.89,67.73,65.87,65.24,65.87
53282,60.89,67.73,65.87,65.24,65.87,67.73
53283,67.73,65.87,65.24,65.87,67.73,67.73
53284,65.87,65.24,65.87,67.73,67.73,59.03
53285,65.24,65.87,67.73,67.73,59.03,62.14
53286,65.87,67.73,67.73,59.03,62.14,67.11
53287,67.73,67.73,59.03,62.14,67.11,67.73
53288,67.73,59.03,62.14,67.11,67.73,60.27
53289,59.03,62.14,67.11,67.73,60.27,67.11
53290,62.14,67.11,67.73,60.27,67.11,65.87
53291,67.11,67.73,60.27,67.11,65.87,60.27
53292,67.73,60.27,67.11,65.87,60.27,67.73
53293,60.27,67.11,65.87,60.27,67.73,60.89
53294,67.11,65.87,60.27,67.73,60.89,65.87
53295,65.87,60.27,67.73,60.89,65.87,62.76
53296,60.27,67.73,60.89,65.87,62.76,68.97
53297,67.73,60.89,65.87,62.76,68.97,65.24
53298,60.89,65.87,62.76,68.97,65.24,65.24
53299,65.87,62.76,68.97,65.24,65.24,60.27
53300,62.76,68.97,65.24,65.24,60.27,65.24
53301,68.97,65.24,65.24,60.27,65.24,65.24
53302,65.24,65.24,60.27,65.24,65.24,65.24
53303,65.24,60.27,65.24,65.24,65.24,67.73
53304,60.27,65.24,65.24,65.24,67.73,67.73
53305,65.24,65.24,65.24,67.73,67.73,67.11
53306,65.24,65.24,67.73,67.73,67.11,65.24
53307,65.24,67.73,67.73,67.11,65.24,64.0
53308,67.73,67.73,67.11,65.24,64.0,67.11
53309,67.73,67.11,65.24,64.0,67.11,68.97
53310,67.11,65.24,64.0,67.11,68.97,64.0
53311,65.24,64.0,67.11,68.97,64.0,64.0
53312,64.0,67.11,68.97,64.0,64.0,67.11
53313,67.11,68.97,64.0,64.0,67.11,65.87
53314,68.97,64.0,64.0,67.11,65.87,62.14
53315,64.0,64.0,67.11,65.87,62.14,62.76
53316,64.0,67.11,65.87,62.14,62.76,65.87
53317,67.11,65.87,62.14,62.76,65.87,62.76
53318,65.87,62.14,62.76,65.87,62.76,65.24
53319,62.14,62.76,65.87,62.76,65.24,64.0
53320,62.76,65.87,62.76,65.24,64.0,68.97
53321,65.87,62.76,65.24,64.0,68.97,64.0
53322,62.76,65.24,64.0,68.97,64.0,67.11
53323,65.24,64.0,68.97,64.0,67.11,62.76
53324,64.0,68.97,64.0,67.11,62.76,67.11
53325,68.97,64.0,67.11,62.76,67.11,65.24
53326,64.0,67.11,62.76,67.11,65.24,65.87
53327,67.11,62.76,67.11,65.24,65.87,65.87
53328,62.76,67.11,65.24,65.87,65.87,60.27
53329,67.11,65.24,65.87,65.87,60.27,62.14
53330,65.24,65.87,65.87,60.27,62.14,62.76
53331,65.87,65.87,60.27,62.14,62.76,64.0
53332,65.87,60.27,62.14,62.76,64.0,70.21
53333,60.27,62.14,62.76,64.0,70.21,67.11
53334,62.14,62.76,64.0,70.21,67.11,65.24
53335,62.76,64.0,70.21,67.11,65.24,60.89
53336,64.0,70.21,67.11,65.24,60.89,65.87
53337,70.21,67.11,65.24,60.89,65.87,68.97
53338,67.11,65.24,60.89,65.87,68.97,65.24
53339,65.24,60.89,65.87,68.97,65.24,64.0
53340,60.89,65.87,68.97,65.24,64.0,65.24
53341,65.87,68.97,65.24,64.0,65.24,67.11
53342,68.97,65.24,64.0,65.24,67.11,65.87
53343,65.24,64.0,65.24,67.11,65.87,60.27
53344,64.0,65.24,67.11,65.87,60.27,65.87
53345,65.24,67.11,65.87,60.27,65.87,67.11
53346,67.11,65.87,60.27,65.87,67.11,64.0
53347,65.87,60.27,65.87,67.11,64.0,62.14
53348,60.27,65.87,67.11,64.0,62.14,62.76
53349,65.87,67.11,64.0,62.14,62.76,65.87
53350,67.11,64.0,62.14,62.76,65.87,65.24
53351,64.0,62.14,62.76,65.87,65.24,60.27
53352,62.14,62.76,65.87,65.24,60.27,65.24
53353,62.76,65.87,65.24,60.27,65.24,65.87
53354,65.87,65.24,60.27,65.24,65.87,52.82
53355,65.24,60.27,65.24,65.87,52.82,67.11
53356,60.27,65.24,65.87,52.82,67.11,65.24
53357,65.24,65.87,52.82,67.11,65.24,62.76
53358,65.87,52.82,67.11,65.24,62.76,67.11
53359,52.82,67.11,65.24,62.76,67.11,65.24
53360,67.11,65.24,62.76,67.11,65.24,65.87
53361,65.24,62.76,67.11,65.24,65.87,65.24
53362,62.76,67.11,65.24,65.87,65.24,67.73
53363,67.11,65.24,65.87,65.24,67.73,62.76
53364,65.24,65.87,65.24,67.73,62.76,62.76
53365,65.87,65.24,67.73,62.76,62.76,65.24
53366,65.24,67.73,62.76,62.76,65.24,67.73
53367,67.73,62.76,62.76,65.24,67.73,62.14
53368,62.76,62.76,65.24,67.73,62.14,62.14
53369,62.76,65.24,67.73,62.14,62.14,67.73
53370,65.24,67.73,62.14,62.14,67.73,65.87
53371,67.73,62.14,62.14,67.73,65.87,67.11
53372,62.14,62.14,67.73,65.87,67.11,65.87
53373,62.14,67.73,65.87,67.11,65.87,67.11
53374,67.73,65.87,67.11,65.87,67.11,65.24
53375,65.87,67.11,65.87,67.11,65.24,62.14
53376,67.11,65.87,67.11,65.24,62.14,64.0
53377,65.87,67.11,65.24,62.14,64.0,64.0
53378,67.11,65.24,62.14,64.0,64.0,67.73
53379,65.24,62.14,64.0,64.0,67.73,68.97
53380,62.14,64.0,64.0,67.73,68.97,65.24
53381,64.0,64.0,67.73,68.97,65.24,67.11
53382,64.0,67.73,68.97,65.24,67.11,67.73
53383,67.73,68.97,65.24,67.11,67.73,68.97
53384,68.97,65.24,67.11,67.73,68.97,67.73
53385,65.24,67.11,67.73,68.97,67.73,67.11
53386,67.11,67.73,68.97,67.73,67.11,67.73
53387,67.73,68.97,67.73,67.11,67.73,62.14
53388,68.97,67.73,67.11,67.73,62.14,70.84
53389,67.73,67.11,67.73,62.14,70.84,65.87
53390,67.11,67.73,62.14,70.84,65.87,65.24
53391,67.73,62.14,70.84,65.87,65.24,62.14
53392,62.14,70.84,65.87,65.24,62.14,64.0
53393,70.84,65.87,65.24,62.14,64.0,65.24
53394,65.87,65.24,62.14,64.0,65.24,65.24
53395,65.24,62.14,64.0,65.24,65.24,67.73
53396,62.14,64.0,65.24,65.24,67.73,65.87
53397,64.0,65.24,65.24,67.73,65.87,65.87
53398,65.24,65.24,67.73,65.87,65.87,70.21
53399,65.24,67.73,65.87,65.87,70.21,60.27
53400,67.73,65.87,65.87,70.21,60.27,67.11
53401,65.87,65.87,70.21,60.27,67.11,67.11
53402,65.87,70.21,60.27,67.11,67.11,62.76
53403,70.21,60.27,67.11,67.11,62.76,67.73
53404,60.27,67.11,67.11,62.76,67.73,65.87
53405,67.11,67.11,62.76,67.73,65.87,59.03
53406,67.11,62.76,67.73,65.87,59.03,64.0
53407,62.76,67.73,65.87,59.03,64.0,65.87
53408,67.73,65.87,59.03,64.0,65.87,65.24
53409,65.87,59.03,64.0,65.87,65.24,60.27
53410,59.03,64.0,65.87,65.24,60.27,67.11
53411,64.0,65.87,65.24,60.27,67.11,62.14
53412,65.87,65.24,60.27,67.11,62.14,65.87
53413,65.24,60.27,67.11,62.14,65.87,67.11
53414,60.27,67.11,62.14,65.87,67.11,67.11
53415,67.11,62.14,65.87,67.11,67.11,64.0
53416,62.14,65.87,67.11,67.11,64.0,62.14
53417,65.87,67.11,67.11,64.0,62.14,67.11
53418,67.11,67.11,64.0,62.14,67.11,64.0
53419,67.11,64.0,62.14,67.11,64.0,60.89
53420,64.0,62.14,67.11,64.0,60.89,67.11
53421,62.14,67.11,64.0,60.89,67.11,65.24
53422,67.11,64.0,60.89,67.11,65.24,64.0
53423,64.0,60.89,67.11,65.24,64.0,60.89
53424,60.89,67.11,65.24,64.0,60.89,65.24
53425,67.11,65.24,64.0,60.89,65.24,62.14
53426,65.24,64.0,60.89,65.24,62.14,60.27
53427,64.0,60.89,65.24,62.14,60.27,62.76
53428,60.89,65.24,62.14,60.27,62.76,62.76
53429,65.24,62.14,60.27,62.76,62.76,60.27
53430,62.14,60.27,62.76,62.76,60.27,60.27
53431,60.27,62.76,62.76,60.27,60.27,54.06
53432,62.76,62.76,60.27,60.27,54.06,49.71
53433,62.76,60.27,60.27,54.06,49.71,42.25
53434,60.27,60.27,54.06,49.71,42.25,44.74
53435,60.27,54.06,49.71,42.25,44.74,47.22
53436,54.06,49.71,42.25,44.74,47.22,50.95
53437,49.71,42.25,44.74,47.22,50.95,47.85
53438,42.25,44.74,47.22,50.95,47.85,49.71
53439,44.74,47.22,50.95,47.85,49.71,54.06
53440,47.22,50.95,47.85,49.71,54.06,55.92
53441,50.95,47.85,49.71,54.06,55.92,52.82
53442,47.85,49.71,54.06,55.92,52.82,55.92
53443,49.71,54.06,55.92,52.82,55.92,54.06
53444,54.06,55.92,52.82,55.92,54.06,55.3
53445,55.92,52.82,55.92,54.06,55.3,55.92
53446,52.82,55.92,54.06,55.3,55.92,55.92
53447,55.92,54.06,55.3,55.92,55.92,55.92
53448,54.06,55.3,55.92,55.92,55.92,55.92
53449,55.3,55.92,55.92,55.92,55.92,55.92
53450,55.92,55.92,55.92,55.92,55.92,55.92
53451,55.92,55.92,55.92,55.92,55.92,55.92
53452,55.92,55.92,55.92,55.92,55.92,55.92
53453,55.92,55.92,55.92,55.92,55.92,55.92
53454,55.92,55.92,55.92,55.92,55.92,55.92
53455,55.92,55.92,55.92,55.92,55.92,55.92
53456,55.92,55.92,55.92,55.92,55.92,55.92
53457,55.92,55.92,55.92,55.92,55.92,55.92
53458,55.92,55.92,55.92,55.92,55.92,55.92
53459,55.92,55.92,55.92,55.92,55.92,65.24
53460,55.92,55.92,55.92,55.92,65.24,65.87
53461,55.92,55.92,55.92,65.24,65.87,65.87
53462,55.92,55.92,65.24,65.87,65.87,64.0
53463,55.92,65.24,65.87,65.87,64.0,65.24
53464,65.24,65.87,65.87,64.0,65.24,65.24
53465,65.87,65.87,64.0,65.24,65.24,65.87
53466,65.87,64.0,65.24,65.24,65.87,67.11
53467,64.0,65.24,65.24,65.87,67.11,67.73
53468,65.24,65.24,65.87,67.11,67.73,68.97
53469,65.24,65.87,67.11,67.73,68.97,68.97
53470,65.87,67.11,67.73,68.97,68.97,70.21
53471,67.11,67.73,68.97,68.97,70.21,68.97
53472,67.73,68.97,68.97,70.21,68.97,70.21
53473,68.97,68.97,70.21,68.97,70.21,68.97
53474,68.97,70.21,68.97,70.21,68.97,68.97
53475,70.21,68.97,70.21,68.97,68.97,67.73
53476,68.97,70.21,68.97,68.97,67.73,67.73
53477,70.21,68.97,68.97,67.73,67.73,65.87
53478,68.97,68.97,67.73,67.73,65.87,64.0
53479,68.97,67.73,67.73,65.87,64.0,67.73
53480,67.73,67.73,65.87,64.0,67.73,67.11
53481,67.73,65.87,64.0,67.73,67.11,67.11
53482,65.87,64.0,67.73,67.11,67.11,68.97
53483,64.0,67.73,67.11,67.11,68.97,68.97
53484,67.73,67.11,67.11,68.97,68.97,70.21
53485,67.11,67.11,68.97,68.97,70.21,67.73
53486,67.11,68.97,68.97,70.21,67.73,65.87
53487,68.97,68.97,70.21,67.73,65.87,65.87
53488,68.97,70.21,67.73,65.87,65.87,65.87
53489,70.21,67.73,65.87,65.87,65.87,65.87
53490,67.73,65.87,65.87,65.87,65.87,65.24
53491,65.87,65.87,65.87,65.87,65.24,65.87
53492,65.87,65.87,65.87,65.24,65.87,65.24
53493,65.87,65.87,65.24,65.87,65.24,65.87
53494,65.87,65.24,65.87,65.24,65.87,65.24
53495,65.24,65.87,65.24,65.87,65.24,64.0
53496,65.87,65.24,65.87,65.24,64.0,64.0
53497,65.24,65.87,65.24,64.0,64.0,64.0
53498,65.87,65.24,64.0,64.0,64.0,67.11
53499,65.24,64.0,64.0,64.0,67.11,65.24
53500,64.0,64.0,64.0,67.11,65.24,65.24
53501,64.0,64.0,67.11,65.24,65.24,67.11
53502,64.0,67.11,65.24,65.24,67.11,65.87
53503,67.11,65.24,65.24,67.11,65.87,65.87
53504,65.24,65.24,67.11,65.87,65.87,65.87
53505,65.24,67.11,65.87,65.87,65.87,67.73
53506,67.11,65.87,65.87,65.87,67.73,68.97
53507,65.87,65.87,65.87,67.73,68.97,70.21
53508,65.87,65.87,67.73,68.97,70.21,68.97
53509,65.87,67.73,68.97,70.21,68.97,68.97
53510,67.73,68.97,70.21,68.97,68.97,68.97
53511,68.97,70.21,68.97,68.97,68.97,68.97
53512,70.21,68.97,68.97,68.97,68.97,65.87
53513,68.97,68.97,68.97,68.97,65.87,67.73
53514,68.97,68.97,68.97,65.87,67.73,72.08
53515,68.97,68.97,65.87,67.73,72.08,67.73
53516,68.97,65.87,67.73,72.08,67.73,68.97
53517,65.87,67.73,72.08,67.73,68.97,68.97
53518,67.73,72.08,67.73,68.97,68.97,70.21
53519,72.08,67.73,68.97,68.97,70.21,70.21
53520,67.73,68.97,68.97,70.21,70.21,72.7
53521,68.97,68.97,70.21,70.21,72.7,72.08
53522,68.97,70.21,70.21,72.7,72.08,72.08
53523,70.21,70.21,72.7,72.08,72.08,67.73
53524,70.21,72.7,72.08,72.08,67.73,70.21
53525,72.7,72.08,72.08,67.73,70.21,67.11
53526,72.08,72.08,67.73,70.21,67.11,72.7
53527,72.08,67.73,70.21,67.11,72.7,70.84
53528,67.73,70.21,67.11,72.7,70.84,68.97
53529,70.21,67.11,72.7,70.84,68.97,70.21
53530,67.11,72.7,70.84,68.97,70.21,72.08
53531,72.7,70.84,68.97,70.21,72.08,68.97
53532,70.84,68.97,70.21,72.08,68.97,70.21
53533,68.97,70.21,72.08,68.97,70.21,70.21
53534,70.21,72.08,68.97,70.21,70.21,70.21
53535,72.08,68.97,70.21,70.21,70.21,70.21
53536,68.97,70.21,70.21,70.21,70.21,70.84
53537,70.21,70.21,70.21,70.21,70.84,70.84
53538,70.21,70.21,70.21,70.84,70.84,68.97
53539,70.21,70.21,70.84,70.84,68.97,68.97
53540,70.21,70.84,70.84,68.97,68.97,72.08
53541,70.84,70.84,68.97,68.97,72.08,70.21
53542,70.84,68.97,68.97,72.08,70.21,70.84
53543,68.97,68.97,72.08,70.21,70.84,67.73
53544,68.97,72.08,70.21,70.84,67.73,68.97
53545,72.08,70.21,70.84,67.73,68.97,70.84
53546,70.21,70.84,67.73,68.97,70.84,67.11
53547,70.84,67.73,68.97,70.84,67.11,68.97
53548,67.73,68.97,70.84,67.11,68.97,70.84
53549,68.97,70.84,67.11,68.97,70.84,70.84
53550,70.84,67.11,68.97,70.84,70.84,67.73
53551,67.11,68.97,70.84,70.84,67.73,67.73
53552,68.97,70.84,70.84,67.73,67.73,70.21
53553,70.84,70.84,67.73,67.73,70.21,70.21
53554,70.84,67.73,67.73,70.21,70.21,65.24
53555,67.73,67.73,70.21,70.21,65.24,67.73
53556,67.73,70.21,70.21,65.24,67.73,67.73
53557,70.21,70.21,65.24,67.73,67.73,68.97
53558,70.21,65.24,67.73,67.73,68.97,65.24
53559,65.24,67.73,67.73,68.97,65.24,67.11
53560,67.73,67.73,68.97,65.24,67.11,67.11
53561,67.73,68.97,65.24,67.11,67.11,65.87
53562,68.97,65.24,67.11,67.11,65.87,65.87
53563,65.24,67.11,67.11,65.87,65.87,70.21
53564,67.11,67.11,65.87,65.87,70.21,67.11
53565,67.11,65.87,65.87,70.21,67.11,67.73
53566,65.87,65.87,70.21,67.11,67.73,62.76
53567,65.87,70.21,67.11,67.73,62.76,67.73
53568,70.21,67.11,67.73,62.76,67.73,67.11
53569,67.11,67.73,62.76,67.73,67.11,68.97
53570,67.73,62.76,67.73,67.11,68.97,67.11
53571,62.76,67.73,67.11,68.97,67.11,64.0
53572,67.73,67.11,68.97,67.11,64.0,65.87
53573,67.11,68.97,67.11,64.0,65.87,62.76
53574,68.97,67.11,64.0,65.87,62.76,65.24
53575,67.11,64.0,65.87,62.76,65.24,62.76
53576,64.0,65.87,62.76,65.24,62.76,65.87
53577,65.87,62.76,65.24,62.76,65.87,62.14
53578,62.76,65.24,62.76,65.87,62.14,65.87
